filename,dim1,dim2,dim3
A_1162.wav,-12.971437,-7.2707005,2.0836039
A_1482.wav,9.971203,6.1240277,-2.1766763
A_21.wav,-14.862112,1.2132022,0.9509221
A_770.wav,-6.4655337,9.55618,8.242983
A_859.wav,8.883251,3.8794148,-1.1589972
A_884.wav,-2.3191903,5.652358,8.088751
A_610.wav,0.4407387,7.458036,4.05385
A_1666.wav,2.9969995,-3.1950343,-5.6597705
A_1140.wav,-15.290013,-4.8584,2.911979
A_1497.wav,-8.42954,-7.5872607,3.0148835
A_616.wav,-4.8337584,12.985833,3.6584125
A_446.wav,-2.6640425,-6.9108715,2.471552
A_462.wav,-1.9209963,13.693975,2.92243
A_829.wav,-5.4379616,6.1608605,9.994903
A_468.wav,4.3705688,-8.112751,-3.5253215
A_189.wav,-2.800343,-6.9557304,2.294707
A_637.wav,-4.43529,-8.913746,-0.4382951
A_755.wav,11.623565,3.7342796,-2.5971181
A_766.wav,-1.1994103,11.481742,4.0499253
A_1664.wav,-3.4148898,9.091356,7.965883
A_1646.wav,6.481432,-3.6345232,-6.929893
A_17.wav,-8.288203,1.8882977,-1.0170853
A_1440.wav,0.054219276,6.490739,7.249265
A_674.wav,12.145798,8.158959,-2.8269563
A_1104.wav,-10.883436,-9.537997,3.140201
A_394.wav,-10.557754,0.80265135,0.38693964
A_218.wav,0.8034171,-10.725885,-3.519632
A_840.wav,5.462858,10.225662,-3.5844922
A_1435.wav,-7.927008,-2.896151,2.1262937
A_160.wav,-4.492466,-8.909736,3.5365014
A_969.wav,4.470674,12.773117,-2.7592797
A_1217.wav,1.2184695,-5.5509953,-4.5645337
A_1772.wav,1.4955059,13.942398,-1.9751331
A_146.wav,-10.659146,-0.020572394,1.0594598
A_1665.wav,0.36891693,11.925345,2.1652758
A_202.wav,1.2192143,-8.815142,-0.91128886
A_1739.wav,2.723607,-2.7450023,-3.63093
A_621.wav,3.3106368,11.975791,-1.1274911
A_1266.wav,-11.990221,-8.458129,4.0496006
A_457.wav,0.5092036,13.421444,-0.6188926
A_1600.wav,3.4870532,-10.202422,-3.9077368
A_22.wav,-8.335181,2.0997803,-1.1128074
A_228.wav,3.0330067,-5.428912,-3.805676
A_190.wav,2.0487347,-13.821839,-2.07781
A_1543.wav,-4.914248,4.7357655,10.894563
A_1520.wav,4.8663864,5.291612,1.2927759
A_598.wav,-11.472429,-1.1599307,2.153493
A_272.wav,-10.703158,-9.152829,0.57558525
A_1132.wav,-3.2956648,-10.632154,1.6545287
A_280.wav,-6.992398,-6.9545693,-0.8078676
A_1512.wav,5.8489575,12.320657,-1.914188
A_1116.wav,-12.13963,-5.2852383,1.3633271
A_711.wav,1.2666287,10.68022,-1.9391378
A_869.wav,6.172769,7.314658,-1.1518731
A_1386.wav,0.7914408,13.774165,-1.0318801
A_798.wav,2.1742253,6.338137,3.9187915
A_733.wav,12.510328,7.3490357,-2.5496988
A_1082.wav,-6.77277,9.3582535,7.7676544
A_1131.wav,4.5258512,-7.1048236,-4.6259565
A_771.wav,-5.5989223,13.63091,2.6641998
A_1635.wav,0.07370642,-5.9513645,1.4069549
A_1164.wav,-12.297058,-4.7355795,1.8826187
A_113.wav,-9.814669,-7.162603,2.8083913
A_1604.wav,2.7498584,9.329881,3.0092652
A_1022.wav,7.84406,-12.229061,-4.864696
A_425.wav,-12.067281,-2.79805,1.8136661
A_250.wav,1.1805494,-8.673059,-0.16312246
A_1540.wav,-3.3474357,7.615013,6.6701255
A_1696.wav,4.742255,-6.8870883,-4.7344327
A_1499.wav,2.0656102,-0.9229295,-4.687205
A_276.wav,2.5858166,-5.8005686,-0.90126735
A_661.wav,5.742302,7.532021,-1.0902559
A_1395.wav,0.62185395,11.528616,2.942246
A_412.wav,-6.9038053,-5.625254,0.92430735
A_918.wav,12.117999,8.323955,-2.9908195
A_754.wav,11.702157,3.0679047,-2.6334438
A_1591.wav,-0.787479,10.121612,5.497245
A_894.wav,-0.63998055,8.130939,4.4573097
A_1170.wav,2.8088665,-3.986101,-2.9471297
A_1747.wav,-4.7938375,-3.058968,1.7117751
A_1367.wav,-0.89554846,12.026154,0.81250495
A_245.wav,-9.642775,-5.659937,2.7590334
A_148.wav,-3.422257,-8.51772,2.5746891
A_1574.wav,9.948398,-0.15524854,-2.968121
A_1087.wav,-2.8076289,7.5613666,7.9832406
A_448.wav,-6.729132,-9.330101,3.473394
A_1221.wav,9.793463,6.5757184,-2.6990714
A_91.wav,0.1931879,-6.8225026,-1.2781177
A_730.wav,10.495622,2.3681269,-0.53981
A_145.wav,-13.932292,-5.8836694,2.665258
A_688.wav,7.2754755,-11.7459545,-4.4670963
A_604.wav,6.6828623,-5.410635,-5.7733307
A_1613.wav,-0.852104,13.967589,0.098835334
A_1498.wav,-4.892092,5.9605775,9.761018
A_444.wav,-2.962266,-9.025217,1.0863594
A_256.wav,9.31887,10.005267,-1.1459796
A_681.wav,9.414863,2.3412147,-2.4897718
A_1346.wav,-0.12767969,12.655197,-2.718305
A_1439.wav,9.910574,0.043403007,-2.7218795
A_389.wav,-4.8502645,-8.4506645,-0.34705275
A_974.wav,-3.8359666,8.681254,7.8864927
A_1288.wav,-4.9900866,12.493667,4.05077
A_1215.wav,12.346337,0.25236166,-2.6340597
A_211.wav,-5.111942,-2.9853265,-1.1377269
A_1687.wav,2.469374,9.839914,-2.2536783
A_380.wav,-0.8730927,-11.8949795,0.11363422
A_816.wav,10.487726,4.4368258,0.20000283
A_923.wav,12.826372,-3.8155105,-5.4173813
A_144.wav,-13.812157,-2.564378,1.9837103
A_1025.wav,-2.3912587,11.193128,4.189073
A_12.wav,-11.522425,2.7272081,-0.49311614
A_600.wav,3.4360416,-0.69609237,-6.1500106
A_1312.wav,-0.6118349,-11.536667,0.2205795
A_1606.wav,-5.7797937,-6.4802365,2.4810767
A_370.wav,-9.346117,-4.649354,-0.6746866
A_1549.wav,-2.5493507,5.606209,9.074322
A_1413.wav,-3.5586748,-9.997108,3.6164463
A_249.wav,0.07796587,-11.184522,0.078602776
A_556.wav,3.5657787,-6.2518997,-3.2262025
A_698.wav,-5.5648813,13.213849,3.577841
A_1568.wav,1.8789866,13.949618,-3.3946388
A_361.wav,1.4418122,-8.6635065,-3.2074084
A_1185.wav,-11.1428995,-8.3010645,3.311349
A_319.wav,2.8420205,-4.5696125,-3.1139743
A_1372.wav,11.90083,-2.2342563,-3.2200801
A_694.wav,10.053544,-3.956596,-6.0197387
A_1544.wav,11.930775,3.2836182,-2.4104617
A_1449.wav,4.059484,6.1053267,3.1629984
A_1694.wav,-5.5332685,-6.016552,-1.8269215
A_1068.wav,9.816862,-1.0875982,-3.313395
A_744.wav,7.409322,-7.379338,-4.7524314
A_1452.wav,4.762753,4.5194263,3.9786208
A_451.wav,-5.5284467,13.458745,2.916437
A_945.wav,7.509986,5.336072,-1.7471575
A_1570.wav,2.2378638,-10.984861,-3.8357427
A_1738.wav,-11.226494,-6.5711894,2.0884862
A_549.wav,5.554295,10.200744,-0.8707925
A_508.wav,1.8164979,-11.225413,-0.20545082
A_183.wav,5.492672,6.343575,-0.88000894
A_1254.wav,6.0655885,7.290323,-0.34617648
A_493.wav,-4.691126,-8.03278,-0.4429346
A_1064.wav,-5.099089,12.665778,3.0679648
A_797.wav,-2.374035,7.828629,4.862533
A_32.wav,9.699796,2.2389104,-2.4019065
A_169.wav,-14.819746,3.1325407,-0.09405968
A_162.wav,1.2123249,-8.872407,-2.952667
A_1518.wav,9.044057,-0.8790527,-3.8409717
A_517.wav,-1.9488847,6.91191,8.349423
A_460.wav,4.3430204,-7.652024,-3.985664
A_431.wav,2.4630532,-4.543847,-2.327416
A_63.wav,-14.85919,2.6134582,0.14552997
A_65.wav,1.3648503,-10.887814,-3.253081
A_1641.wav,1.8011497,-0.83711773,-4.4484234
A_0.wav,-7.127952,-2.3675416,1.155331
A_1732.wav,4.022612,-7.5331116,-1.3372976
A_149.wav,1.7197171,-11.926888,-2.7672794
A_1202.wav,-1.7431988,13.582145,-0.57973754
A_1311.wav,1.9239407,9.572609,2.0514615
A_352.wav,-11.938656,-6.689609,1.7976267
A_285.wav,-9.601822,-5.226414,-0.33177578
A_338.wav,-9.936012,-8.631782,2.2860157
A_165.wav,-4.795456,-11.771218,2.5748773
A_863.wav,-2.294692,-7.850411,-2.5478168
A_1343.wav,-7.7154403,-7.327393,1.692571
A_244.wav,-3.1890452,-4.5157256,0.86369544
A_1743.wav,-4.391545,-4.429959,-1.0492892
A_1552.wav,-2.7878246,7.710372,7.349087
A_563.wav,8.629028,-0.19289133,-3.063789
A_229.wav,5.0584054,0.51793456,-4.861122
A_1725.wav,2.8625,-5.4967184,-0.5375526
A_529.wav,13.425759,4.2406425,-1.8624763
A_1735.wav,-5.737574,-3.772797,-1.7335773
A_1653.wav,7.555975,5.74204,0.5121884
A_881.wav,1.4964557,8.445923,-1.466075
A_232.wav,-14.41136,1.1454425,1.1463971
A_396.wav,-10.939945,-3.3193111,0.66385883
A_48.wav,-7.96172,0.35217673,-0.34986556
A_515.wav,-13.766733,-4.332524,3.9941366
A_675.wav,11.483566,-0.4522257,-3.8508744
A_1157.wav,-11.076258,-3.0389953,1.4242418
A_591.wav,-0.014071922,6.3544855,7.913719
A_1304.wav,6.4773493,-6.940263,-6.942016
A_1273.wav,5.868249,7.9313326,-0.03689856
A_1167.wav,-12.83408,-7.295386,2.3390102
A_267.wav,-0.8548028,-6.4148254,0.042144027
A_300.wav,-5.0932727,-2.3070636,0.8893849
A_463.wav,5.6486983,12.423435,-3.169136
A_850.wav,5.9249573,11.048316,-2.411476
A_1730.wav,-6.949995,-5.9541707,-0.3838294
A_936.wav,2.6148484,-2.4517522,-3.1930623
A_1042.wav,-2.0706215,5.322045,7.3668203
A_1105.wav,-8.997193,-9.13343,1.6551908
A_1095.wav,-2.1866987,11.571849,4.0611796
A_1420.wav,-1.5625705,11.877231,1.8945012
A_1161.wav,-8.325635,-9.109695,1.0899128
A_30.wav,-10.635176,1.4899383,0.14598113
A_203.wav,1.404591,-8.719015,-3.155252
A_1074.wav,-2.1639194,11.572506,3.5686245
A_1093.wav,9.4342,9.729041,-1.7094802
A_925.wav,11.505859,6.052608,-3.4268253
A_1557.wav,5.9886603,0.9935174,-5.37014
A_1037.wav,-4.570657,11.481893,5.0782437
A_1455.wav,-7.549334,-4.5778666,1.9314523
A_1067.wav,-0.17447521,-5.253136,-2.0306761
A_481.wav,-8.167367,-5.702941,1.6257982
A_656.wav,2.3611045,-10.181871,0.0603648
A_1503.wav,6.1988773,8.579922,-0.23035917
A_536.wav,6.1398406,8.139392,-0.52671605
A_92.wav,-3.8076563,-10.783103,2.7582648
A_64.wav,-5.0319943,10.746756,7.1412554
A_1371.wav,11.798416,2.6099844,-1.4619422
A_1260.wav,-6.4185805,-9.89839,-0.66418475
A_374.wav,-2.0927641,-8.303263,0.46353635
A_1768.wav,2.564213,-4.3864226,-2.8805249
A_560.wav,-9.100682,-4.4441586,0.97321624
A_909.wav,1.593544,10.303469,-2.45523
A_122.wav,2.8531678,-8.500671,-5.325014
A_762.wav,4.6387205,8.847785,-2.941563
A_1741.wav,2.5634034,-6.1941886,-0.691066
A_676.wav,-4.7892113,13.568742,3.0434883
A_293.wav,-10.778021,-8.825241,2.5443666
A_883.wav,0.36468527,11.320552,-3.3454971
A_337.wav,-4.677634,-10.645208,3.1553192
A_1207.wav,4.6579804,5.5581036,2.832098
A_745.wav,12.919485,3.095381,-3.1934135
A_179.wav,4.6609674,8.842644,1.7745979
A_582.wav,9.920665,8.544899,-0.95475227
A_106.wav,9.480323,9.653095,-0.33573607
A_437.wav,-12.248494,-4.60448,4.8916373
A_672.wav,-6.38534,-13.334329,2.6906147
A_1262.wav,1.5444007,-9.5405445,-0.40838924
A_1771.wav,-6.025811,-7.1000705,-0.90194505
A_823.wav,-0.13306476,8.123022,5.041363
A_632.wav,4.604447,-0.28668168,-6.2813897
A_1548.wav,4.8561625,-2.5081623,-6.0806437
A_1107.wav,-5.9957976,-10.617087,-0.7389437
A_400.wav,2.458903,-4.5707016,-3.091273
A_679.wav,12.339416,-3.0357444,-5.6190615
A_1705.wav,-16.275814,-0.59412587,1.923642
A_7.wav,1.032355,-3.5845735,-0.23532245
A_201.wav,-14.784302,2.970559,-0.019756326
A_422.wav,-15.111543,-0.14834218,1.7750965
A_547.wav,6.047308,-10.553282,-4.5237775
A_657.wav,2.1187346,6.496617,1.7372049
A_135.wav,3.553499,-2.990825,-4.0468106
A_1555.wav,-0.35848925,6.5479417,7.682512
A_651.wav,5.373442,6.8493857,-1.1035931
A_1328.wav,2.9780993,-8.782394,-4.2560143
A_949.wav,4.16636,9.155181,-1.7069178
A_1330.wav,1.7901684,-1.2124797,-4.4183745
A_403.wav,-7.1420465,-2.1284707,1.1166466
A_1374.wav,13.300634,5.483431,-2.021289
A_810.wav,-1.3008996,5.777754,7.456513
A_87.wav,6.5015335,-8.795943,-6.6858544
A_1587.wav,4.1934066,8.547047,-2.1878982
A_506.wav,-11.885509,-10.092322,3.2904024
A_520.wav,-2.493702,10.456881,5.258377
A_1120.wav,0.49250853,-9.018304,0.4423892
A_275.wav,-4.2345824,-9.0288105,-1.0715322
A_1268.wav,-10.701544,-0.14528652,2.3540735
A_393.wav,2.798618,-4.157877,-2.79517
A_206.wav,-4.866744,-7.442214,1.0231287
A_1693.wav,1.365853,13.68135,0.05480402
A_1045.wav,7.2438326,1.4942806,-3.0269032
A_304.wav,9.073718,5.6831117,-2.939748
A_1229.wav,13.485044,-0.3649651,-2.0998816
A_130.wav,7.0738125,-4.8124557,-7.1057515
A_1531.wav,-2.4715385,-7.164312,2.3714397
A_1571.wav,-3.325794,6.15492,9.37434
A_35.wav,-14.028852,1.7735863,0.46234336
A_1659.wav,2.7716126,-11.012116,-4.060599
A_564.wav,-4.515658,7.9681997,6.651052
A_736.wav,2.1960404,-10.228374,-0.061374065
A_1035.wav,-2.0447278,7.798836,4.966524
A_1480.wav,2.33065,-1.1850187,-4.776536
A_1077.wav,3.7007325,13.839448,-1.7817014
A_1039.wav,-3.3077674,8.296781,7.4367886
A_908.wav,2.8323374,10.939192,1.150597
A_362.wav,-4.499984,-10.148452,2.11695
A_1397.wav,12.574347,5.796951,-2.485978
A_458.wav,-0.919837,8.374277,3.2462957
A_1137.wav,-15.515203,-5.400413,3.0280843
A_330.wav,5.2281322,11.623274,-1.6871979
A_944.wav,4.704767,5.2182813,1.2552282
A_200.wav,-14.233625,1.2705294,0.8019405
A_66.wav,7.179361,-5.0456243,-6.869905
A_1347.wav,-7.2462053,10.240975,7.444287
A_1581.wav,3.162048,4.470591,4.0316744
A_966.wav,10.451341,-0.6052393,-3.2829301
A_210.wav,-9.952852,-7.5108204,2.668722
A_254.wav,11.689299,-0.95496345,-2.1699486
A_1711.wav,-9.0892,-2.0157378,0.10662382
A_747.wav,0.5740117,-13.364136,-0.29104957
A_97.wav,-2.8360524,-5.9618425,1.7093291
A_907.wav,-2.346791,13.125535,-1.6146979
A_1644.wav,-3.6847622,-6.929258,0.635883
A_701.wav,1.6930813,13.870543,-2.5424383
A_1457.wav,-2.1179705,9.520344,5.6984096
A_322.wav,0.44553706,8.227854,4.495976
A_175.wav,1.2316735,-12.589928,-1.8899066
A_315.wav,7.5776067,-8.892686,-4.8638825
A_1433.wav,10.840356,4.9474535,-0.08226149
A_1098.wav,-12.287937,-9.002115,3.0503268
A_853.wav,0.13833502,13.061919,-0.55620027
A_440.wav,-6.1282654,9.670025,8.115307
A_1125.wav,-13.714422,-6.533174,2.7378387
A_702.wav,-5.499112,13.355939,2.9580874
A_449.wav,-15.647089,-4.5207624,3.7278898
A_1586.wav,4.8952017,5.6518035,2.4144413
A_1121.wav,-15.467313,-5.40681,2.9490392
A_872.wav,3.4025242,-10.3154125,-3.8883696
A_331.wav,11.8447485,1.7193174,-3.819926
A_1389.wav,8.334543,10.489035,-1.0733228
A_24.wav,-8.3466425,2.0515857,-1.0821358
A_930.wav,-2.1448696,13.085202,-1.4648225
A_882.wav,7.0881386,1.5571052,-2.9633224
A_765.wav,11.767257,-0.79678845,-2.1284966
A_961.wav,-4.979846,-1.3431907,0.965342
A_74.wav,-1.4639302,-5.07871,0.8008564
A_763.wav,4.167791,4.648466,3.972923
A_1630.wav,0.7507394,-7.416705,-2.4274354
A_915.wav,11.235739,1.1781275,-4.0641437
A_734.wav,11.800367,3.3568146,-2.478915
A_571.wav,10.888801,4.108254,-0.8031113
A_120.wav,1.2817901,-13.6174345,-2.01726
A_813.wav,2.827195,9.335283,3.184754
A_1569.wav,-11.976089,-4.488989,4.1702623
A_1642.wav,-4.5093102,-10.811598,2.939912
A_1314.wav,-6.3113837,10.286051,7.23648
A_926.wav,-5.7076397,-10.643235,-1.1835474
A_1712.wav,-5.194469,-2.2258408,-0.35387504
A_141.wav,-8.026171,0.5481044,-0.41706848
A_924.wav,3.2354388,13.609855,-2.6899428
A_901.wav,-5.4250207,6.793405,7.5218854
A_1470.wav,-11.681343,-0.023141917,2.039456
A_699.wav,-1.4902086,14.128548,0.5647157
A_1504.wav,-1.1776226,13.4879675,3.1576033
A_539.wav,8.812822,6.8497214,0.41737372
A_1609.wav,-2.568218,-11.883682,2.1978495
A_1626.wav,-6.531133,-1.7812347,-0.04851562
A_1649.wav,10.543146,2.179609,-1.1460092
A_1632.wav,2.688396,8.586095,-1.2716515
A_59.wav,-12.002127,2.0490456,0.026883792
A_238.wav,3.9720023,-8.138502,-4.365932
A_1468.wav,-7.693519,-0.6178088,-0.025359197
A_1026.wav,0.056088768,12.255703,2.6163366
A_191.wav,-0.51730716,-5.825713,-0.8621449
A_1621.wav,3.6379266,-2.7900593,-5.972849
A_662.wav,-3.4757025,7.8570614,6.12557
A_324.wav,0.99147654,-13.580195,-1.9404727
A_1620.wav,-7.781481,-1.2284063,0.30480036
A_1326.wav,1.479824,-7.9412436,0.061727278
A_779.wav,-0.38110384,-5.16062,-2.0065303
A_928.wav,2.4949036,-9.52842,-0.31229717
A_933.wav,0.60647756,-4.230076,-2.0207586
A_5.wav,7.3588696,-0.2628775,-4.069108
A_1615.wav,-1.2523665,-4.763223,1.0299824
A_433.wav,2.7215757,-0.6519198,-6.0219564
A_278.wav,-11.628239,-8.707631,2.9288518
A_375.wav,0.18377924,-10.05249,-0.1430656
A_716.wav,13.102003,-0.9243294,-3.1739986
A_1238.wav,-6.5085373,-11.408537,0.6966846
A_289.wav,-0.14067955,-9.588459,0.044674456
A_897.wav,-5.333665,12.802975,3.1518128
A_1197.wav,11.1082115,-2.6496565,-5.64012
A_892.wav,-0.44586447,9.304814,1.0374767
A_1264.wav,3.1886728,9.784656,-0.08568292
A_1740.wav,2.4347217,-6.1973753,-0.27639973
A_914.wav,-0.9188997,12.797416,-1.7375507
A_132.wav,12.626081,0.06900848,-1.9365045
A_1734.wav,-5.6763525,-5.9541984,0.34273216
A_447.wav,0.355886,-3.9761472,-3.8626683
A_817.wav,-4.8144474,5.338239,10.363563
A_240.wav,1.9699436,-12.322207,-0.67998475
A_1171.wav,-1.2239616,-4.5878825,-1.5502965
A_989.wav,4.4925575,-8.197707,-4.4464254
A_1753.wav,6.3146863,-3.5242357,-6.8635917
A_119.wav,-12.750193,-0.75213957,1.6846591
A_588.wav,2.7444355,11.326137,2.6506684
A_402.wav,-12.099287,-7.142443,2.3342793
A_1177.wav,-6.774486,-9.5861025,0.42106298
A_938.wav,-1.6882416,13.204824,2.6335225
A_686.wav,10.874264,0.14087316,-4.400923
A_426.wav,-12.331311,-9.288154,2.8146257
A_1097.wav,3.2889385,10.92823,-0.8761837
A_365.wav,-6.0599675,-11.036878,-0.42332542
A_1017.wav,3.1953228,10.206553,2.3321698
A_166.wav,-0.39202228,-4.131174,-2.1622021
A_363.wav,3.1533663,-6.3881874,-4.158163
A_1348.wav,1.1497507,13.515483,-0.6508774
A_226.wav,2.6307662,-8.900978,-4.719233
A_691.wav,6.910652,7.7780743,-3.453368
A_503.wav,2.5903857,-5.4296794,-1.1266974
A_1429.wav,10.38173,2.9168155,-0.105979115
A_1007.wav,5.899368,10.609905,-2.6471977
A_606.wav,7.4340644,1.8740611,-2.8592453
A_994.wav,2.416983,-9.467411,-0.32346144
A_1691.wav,-4.5798545,-6.6341066,0.010783358
A_627.wav,-0.43073803,7.8505063,4.8194985
A_288.wav,-11.888454,-3.859575,2.5161219
A_844.wav,12.460173,7.111274,-2.8511324
A_455.wav,-5.3044763,-6.9631586,1.6718533
A_1112.wav,-4.910219,-3.5313041,-1.0173867
A_752.wav,10.382201,9.2354965,-1.6238766
A_118.wav,5.794024,4.619314,3.7781343
A_607.wav,-3.1505995,-11.005926,2.095474
A_778.wav,1.4645681,6.860275,2.4196527
A_1193.wav,-2.7789412,-7.614155,-2.6662865
A_826.wav,7.626092,-12.1337805,-4.721735
A_578.wav,1.8507056,11.738005,3.2864857
A_1277.wav,12.585522,5.569866,-2.3069983
A_954.wav,-1.2598572,11.957351,4.77396
A_890.wav,8.202175,5.1143856,-3.1080847
A_1210.wav,12.2849455,-1.7949016,-3.1289287
A_1419.wav,-6.534305,-9.1872635,3.8403056
A_1136.wav,-10.781803,-3.4363375,2.0390878
A_889.wav,-10.035571,-3.5433846,3.8863373
A_1526.wav,5.2190824,-7.5279765,-6.504329
A_137.wav,1.653817,-3.4663668,-5.0213265
A_896.wav,-2.8761582,7.451526,4.7201056
A_296.wav,-11.675358,-7.423208,1.5340222
A_1213.wav,8.408511,6.609879,-0.9689241
A_580.wav,7.9545255,6.4349084,-0.82763916
A_526.wav,-2.7685876,-8.219446,-2.7754865
A_471.wav,4.333272,-4.0616627,-6.6588697
A_1199.wav,-5.084927,-7.174787,-1.3493258
A_1473.wav,7.9453993,-1.9541832,-5.6470366
A_1726.wav,1.9194729,6.690789,4.356573
A_1318.wav,-5.6862154,6.3257394,10.126596
A_1719.wav,-16.366644,-4.8213735,3.160875
A_845.wav,5.7030206,-11.617121,-4.246479
A_1637.wav,-3.7977061,13.629471,1.2920668
A_987.wav,5.5513825,-7.4701266,-6.2701597
A_806.wav,-4.904007,7.087376,8.511346
A_378.wav,3.48989,-8.261517,-5.1023602
A_1522.wav,-1.2852746,10.081221,5.6475635
A_864.wav,1.7063017,-9.097396,-1.1008834
A_1111.wav,-4.4437957,-6.545328,-0.87942207
A_6.wav,-3.9404123,-1.7112008,0.55741686
A_922.wav,11.627425,7.8746133,-1.8518012
A_1751.wav,1.8600626,-6.8537693,-1.7786418
